num,OBČINE,LETO,KAZALNIK
86.2,Žetale,2018,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
12.9,Žetale,2018,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
12.3,Žetale,2018,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
13.8,Žetale,2018,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
20.2,Žetale,2019,Indeks delovne migracije
18.6,Žetale,2019,Indeks delovne migracije za moške
22.6,Žetale,2019,Indeks delovne migracije za ženske
88.4,Žetale,2019,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
89.6,Žetale,2019,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
86.7,Žetale,2019,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
11.6,Žetale,2019,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
10.4,Žetale,2019,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
13.3,Žetale,2019,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
22.4,Žetale,2020,Indeks delovne migracije
19.2,Žetale,2020,Indeks delovne migracije za moške
27.1,Žetale,2020,Indeks delovne migracije za ženske
87.1,Žetale,2020,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
88.3,Žetale,2020,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
85.2,Žetale,2020,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
12.9,Žetale,2020,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
11.7,Žetale,2020,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
14.8,Žetale,2020,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
97.970573,Žiri,2000,Indeks delovne migracije
90.8,Žiri,2000,Indeks delovne migracije za moške
106.8,Žiri,2000,Indeks delovne migracije za ženske
25.0126839167935,Žiri,2000,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
27.331486611265,Žiri,2000,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
22.1846846846847,Žiri,2000,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
74.987316,Žiri,2000,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
72.7,Žiri,2000,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
77.8,Žiri,2000,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
98.723187,Žiri,2001,Indeks delovne migracije
90.6,Žiri,2001,Indeks delovne migracije za moške
108.4,Žiri,2001,Indeks delovne migracije za ženske
25.8937691521961,Žiri,2001,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
28.5714285714286,Žiri,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
22.7069351230425,Žiri,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
74.106231,Žiri,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
71.4,Žiri,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
77.3,Žiri,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
100.05123,Žiri,2002,Indeks delovne migracije
90.7,Žiri,2002,Indeks delovne migracije za moške
111.5,Žiri,2002,Indeks delovne migracije za ženske
26.7930327868852,Žiri,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
29.2910447761194,Žiri,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
23.75,Žiri,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
73.206967,Žiri,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
70.7,Žiri,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
76.3,Žiri,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
97.2334,Žiri,2003,Indeks delovne migracije
88.4,Žiri,2003,Indeks delovne migracije za moške
108.3,Žiri,2003,Indeks delovne migracije za ženske
29.0241448692153,Žiri,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
31.4647377938517,Žiri,2003,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
25.9637188208617,Žiri,2003,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
70.975855,Žiri,2003,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
68.5,Žiri,2003,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
74,Žiri,2003,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
96.26352,Žiri,2004,Indeks delovne migracije
88.2,Žiri,2004,Indeks delovne migracije za moške
106.3,Žiri,2004,Indeks delovne migracije za ženske
30.432645034415,Žiri,2004,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
32.183908045977,Žiri,2004,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
28.2392026578073,Žiri,2004,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
69.567355,Žiri,2004,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
67.8,Žiri,2004,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
71.8,Žiri,2004,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
97.102161,Žiri,2005,Indeks delovne migracije
88,Žiri,2005,Indeks delovne migracije za moške
108.7,Žiri,2005,Indeks delovne migracije za ženske
30.8447937131631,Žiri,2005,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
32.9236172080773,Žiri,2005,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
28.2051282051282,Žiri,2005,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
69.155206,Žiri,2005,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
67.1,Žiri,2005,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
71.8,Žiri,2005,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
99.503476,Žiri,2006,Indeks delovne migracije
91.1,Žiri,2006,Indeks delovne migracije za moške
110.3,Žiri,2006,Indeks delovne migracije za ženske
31.8768619662363,Žiri,2006,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
34.0124003542958,Žiri,2006,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
29.1525423728814,Žiri,2006,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
68.123138,Žiri,2006,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
66,Žiri,2006,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
70.8,Žiri,2006,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
96.867352,Žiri,2007,Indeks delovne migracije
90,Žiri,2007,Indeks delovne migracije za moške
105.6,Žiri,2007,Indeks delovne migracije za ženske
34.1654429760157,Žiri,2007,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
35.6955380577428,Žiri,2007,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
32.2222222222222,Žiri,2007,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
65.834557,Žiri,2007,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
64.3,Žiri,2007,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
67.8,Žiri,2007,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
94.586757,Žiri,2008,Indeks delovne migracije
88.5,Žiri,2008,Indeks delovne migracije za moške
102.3,Žiri,2008,Indeks delovne migracije za ženske
36.4427259545674,Žiri,2008,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
36.9602763385147,Žiri,2008,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
35.7848518111965,Žiri,2008,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
63.557274,Žiri,2008,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
63,Žiri,2008,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
64.2,Žiri,2008,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
98.3,Žiri,2009,Indeks delovne migracije
88,Žiri,2009,Indeks delovne migracije za moške
111,Žiri,2009,Indeks delovne migracije za ženske
38.5151968111609,Žiri,2009,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
37.5905797101449,Žiri,2009,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
39.6456256921373,Žiri,2009,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.5,Žiri,2009,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
62.4,Žiri,2009,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
60.4,Žiri,2009,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
98.9,Žiri,2010,Indeks delovne migracije
88.4,Žiri,2010,Indeks delovne migracije za moške
112,Žiri,2010,Indeks delovne migracije za ženske
38.9057750759878,Žiri,2010,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
37.5457875457875,Žiri,2010,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
40.5895691609977,Žiri,2010,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.1,Žiri,2010,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
62.5,Žiri,2010,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
59.4,Žiri,2010,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
102,Žiri,2011,Indeks delovne migracije
92.9,Žiri,2011,Indeks delovne migracije za moške
113.1,Žiri,2011,Indeks delovne migracije za ženske
38.7662988966901,Žiri,2011,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
37.1350364963504,Žiri,2011,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
40.7572383073497,Žiri,2011,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.2,Žiri,2011,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
62.9,Žiri,2011,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
59.2,Žiri,2011,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
103,Žiri,2012,Indeks delovne migracije
95.2,Žiri,2012,Indeks delovne migracije za moške
112.7,Žiri,2012,Indeks delovne migracije za ženske
38.3435582822086,Žiri,2012,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
36.6327474560592,Žiri,2012,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
40.4571428571429,Žiri,2012,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.7,Žiri,2012,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
63.4,Žiri,2012,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
59.5,Žiri,2012,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
103.7,Žiri,2013,Indeks delovne migracije
97.8,Žiri,2013,Indeks delovne migracije za moške
110.8,Žiri,2013,Indeks delovne migracije za ženske
38.8,Žiri,2013,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
36.6,Žiri,2013,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
41.5,Žiri,2013,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.2,Žiri,2013,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
63.4,Žiri,2013,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
58.5,Žiri,2013,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
104,Žiri,2014,Indeks delovne migracije
99.7,Žiri,2014,Indeks delovne migracije za moške
109.1,Žiri,2014,Indeks delovne migracije za ženske
38.2,Žiri,2014,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
36,Žiri,2014,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
40.8,Žiri,2014,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.8,Žiri,2014,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
64,Žiri,2014,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
59.2,Žiri,2014,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
102.4,Žiri,2015,Indeks delovne migracije
99.3,Žiri,2015,Indeks delovne migracije za moške
106.1,Žiri,2015,Indeks delovne migracije za ženske
38.3,Žiri,2015,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
36.1,Žiri,2015,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
41,Žiri,2015,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61.7,Žiri,2015,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
63.9,Žiri,2015,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
59,Žiri,2015,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
101.9,Žiri,2016,Indeks delovne migracije
101.2,Žiri,2016,Indeks delovne migracije za moške
102.7,Žiri,2016,Indeks delovne migracije za ženske
39.2,Žiri,2016,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
35.9,Žiri,2016,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
43.1,Žiri,2016,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
60.8,Žiri,2016,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
64.1,Žiri,2016,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
56.9,Žiri,2016,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
102.4,Žiri,2017,Indeks delovne migracije
101.3,Žiri,2017,Indeks delovne migracije za moške
103.8,Žiri,2017,Indeks delovne migracije za ženske
39.3,Žiri,2017,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
35.9,Žiri,2017,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
43.3,Žiri,2017,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
60.7,Žiri,2017,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
64.1,Žiri,2017,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
56.7,Žiri,2017,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
105.3,Žiri,2018,Indeks delovne migracije
104.4,Žiri,2018,Indeks delovne migracije za moške
106.5,Žiri,2018,Indeks delovne migracije za ženske
39,Žiri,2018,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
35.5,Žiri,2018,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
43.3,Žiri,2018,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
61,Žiri,2018,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
64.5,Žiri,2018,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
56.7,Žiri,2018,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
107.6,Žiri,2019,Indeks delovne migracije
107.1,Žiri,2019,Indeks delovne migracije za moške
108.3,Žiri,2019,Indeks delovne migracije za ženske
39.2,Žiri,2019,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
35.6,Žiri,2019,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
43.6,Žiri,2019,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
60.8,Žiri,2019,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
64.4,Žiri,2019,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
56.4,Žiri,2019,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
103.5,Žiri,2020,Indeks delovne migracije
103.8,Žiri,2020,Indeks delovne migracije za moške
103.1,Žiri,2020,Indeks delovne migracije za ženske
41.2,Žiri,2020,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
37.7,Žiri,2020,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
45.3,Žiri,2020,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
58.8,Žiri,2020,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
62.3,Žiri,2020,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
54.7,Žiri,2020,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
36.41196,Žirovnica,2000,Indeks delovne migracije
45.5,Žirovnica,2000,Indeks delovne migracije za moške
26.3,Žirovnica,2000,Indeks delovne migracije za ženske
83.1229235880399,Žirovnica,2000,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
80.7838179519595,Žirovnica,2000,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
85.7142857142857,Žirovnica,2000,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
16.877076,Žirovnica,2000,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
19.2,Žirovnica,2000,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
14.3,Žirovnica,2000,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
31.20474,Žirovnica,2001,Indeks delovne migracije
36.5,Žirovnica,2001,Indeks delovne migracije za moške
25.1,Žirovnica,2001,Indeks delovne migracije za ženske
85.1876234364714,Žirovnica,2001,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
82.8009828009828,Žirovnica,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
87.9432624113475,Žirovnica,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
14.812377,Žirovnica,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
17.2,Žirovnica,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
12.1,Žirovnica,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
29.222011,Žirovnica,2002,Indeks delovne migracije
34.3,Žirovnica,2002,Indeks delovne migracije za moške
23.2,Žirovnica,2002,Indeks delovne migracije za ženske
85.831752055661,Žirovnica,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
83.5280373831776,Žirovnica,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
88.551724137931,Žirovnica,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
14.168248,Žirovnica,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
16.5,Žirovnica,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
11.4,Žirovnica,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
30.421119,Žirovnica,2003,Indeks delovne migracije
34.9,Žirovnica,2003,Indeks delovne migracije za moške
25,Žirovnica,2003,Indeks delovne migracije za ženske
85.1037083595223,Žirovnica,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
82.837528604119,Žirovnica,2003,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
87.8661087866109,Žirovnica,2003,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
14.896292,Žirovnica,2003,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
17.2,Žirovnica,2003,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
12.1,Žirovnica,2003,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
31.565968,Žirovnica,2004,Indeks delovne migracije
35.2,Žirovnica,2004,Indeks delovne migracije za moške
27.2,Žirovnica,2004,Indeks delovne migracije za ženske
85.0801479654747,Žirovnica,2004,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
83.6527621195039,Žirovnica,2004,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
86.8027210884354,Žirovnica,2004,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
14.919852,Žirovnica,2004,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
16.3,Žirovnica,2004,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
13.2,Žirovnica,2004,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
33.456108,Žirovnica,2005,Indeks delovne migracije
38,Žirovnica,2005,Indeks delovne migracije za moške
28.1,Žirovnica,2005,Indeks delovne migracije za ženske
84.5917740945365,Žirovnica,2005,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
82.766439909297,Žirovnica,2005,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
86.7469879518072,Žirovnica,2005,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
15.408226,Žirovnica,2005,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
17.2,Žirovnica,2005,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
13.3,Žirovnica,2005,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
34.369396,Žirovnica,2006,Indeks delovne migracije
40.7,Žirovnica,2006,Indeks delovne migracije za moške
27.1,Žirovnica,2006,Indeks delovne migracije za ženske
84.6383741781231,Žirovnica,2006,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
82.847533632287,Žirovnica,2006,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
86.6837387964149,Žirovnica,2006,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
15.361626,Žirovnica,2006,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
17.2,Žirovnica,2006,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
13.3,Žirovnica,2006,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
35.714286,Žirovnica,2007,Indeks delovne migracije
42.3,Žirovnica,2007,Indeks delovne migracije za moške
28.2,Žirovnica,2007,Indeks delovne migracije za ženske
84.6689895470383,Žirovnica,2007,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
82.5517993456925,Žirovnica,2007,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
87.0807453416149,Žirovnica,2007,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
15.33101,Žirovnica,2007,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
17.4,Žirovnica,2007,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
12.9,Žirovnica,2007,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
38.19209,Žirovnica,2008,Indeks delovne migracije
45.3,Žirovnica,2008,Indeks delovne migracije za moške
29.9,Žirovnica,2008,Indeks delovne migracije za ženske
83.7853107344633,Žirovnica,2008,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
81.6945606694561,Žirovnica,2008,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
86.2407862407862,Žirovnica,2008,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
16.214689,Žirovnica,2008,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
18.3,Žirovnica,2008,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
13.8,Žirovnica,2008,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
36,Žirovnica,2009,Indeks delovne migracije
42.3,Žirovnica,2009,Indeks delovne migracije za moške
28.7,Žirovnica,2009,Indeks delovne migracije za ženske
83.0351990767455,Žirovnica,2009,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
80.6209850107066,Žirovnica,2009,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
85.8573216520651,Žirovnica,2009,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
17,Žirovnica,2009,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
19.4,Žirovnica,2009,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
14.1,Žirovnica,2009,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
35.7,Žirovnica,2010,Indeks delovne migracije
39.5,Žirovnica,2010,Indeks delovne migracije za moške
31.2,Žirovnica,2010,Indeks delovne migracije za ženske
82.2935234699941,Žirovnica,2010,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
79.7327394209354,Žirovnica,2010,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
85.2229299363057,Žirovnica,2010,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
17.7,Žirovnica,2010,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
20.3,Žirovnica,2010,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
14.8,Žirovnica,2010,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
36.4,Žirovnica,2011,Indeks delovne migracije
41.8,Žirovnica,2011,Indeks delovne migracije za moške
30.3,Žirovnica,2011,Indeks delovne migracije za ženske
81.4965197215777,Žirovnica,2011,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
79.0799561883899,Žirovnica,2011,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
84.2170160295931,Žirovnica,2011,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
18.5,Žirovnica,2011,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
20.9,Žirovnica,2011,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
15.8,Žirovnica,2011,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
33.5,Žirovnica,2012,Indeks delovne migracije
36.1,Žirovnica,2012,Indeks delovne migracije za moške
30.6,Žirovnica,2012,Indeks delovne migracije za ženske
82.5526932084309,Žirovnica,2012,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
79.8216276477146,Žirovnica,2012,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
85.5733662145499,Žirovnica,2012,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
17.4,Žirovnica,2012,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
20.2,Žirovnica,2012,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
14.4,Žirovnica,2012,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
33.8,Žirovnica,2013,Indeks delovne migracije
36.4,Žirovnica,2013,Indeks delovne migracije za moške
31,Žirovnica,2013,Indeks delovne migracije za ženske
